"","V1","V2","V3","V4"
"ids53920",1,0,0,0
"ids53921",0,2,0,2
"ids53922",0,1,1,0
"ids53923",2,0,1,1
"ids53924",0,1,0,0
"ids53925",0,0,0,1
"ids53926",1,3,1,0
"ids53927",2,0,0,1
"ids53928",0,1,8,1
"ids53929",0,5,0,0
"ids53930",3,1,0,1
"ids53931",2,3,0,0
"ids53932",0,1,2,1
"ids53933",0,0,1,0
"ids53934",1,1,0,1
"ids53935",0,2,1,0
"ids53936",2,0,3,0
"ids53937",0,0,0,1
"ids53938",1,0,0,1
"ids53939",4,8,0,0
"ids53940",0,4,0,2
"ids53941",0,0,2,0
"ids53942",2,1,0,0
"ids53943",1,1,0,1
"ids53944",1,1,1,1
"ids53945",5,2,0,1
"ids53946",0,0,0,0
"ids53947",15,0,2,0
"ids53948",1,0,2,0
"ids53949",0,1,0,1
"ids53950",0,0,5,2
"ids53951",1,4,5,0
"ids53952",1,3,1,0
"ids53953",5,2,3,0
"ids53954",2,0,3,0
"ids53955",0,2,1,0
"ids53956",0,1,0,1
"ids53957",0,1,2,0
"ids53958",0,1,1,2
"ids53959",1,2,0,1
"ids53960",0,0,1,0
"ids53961",0,0,1,2
"ids53962",1,0,1,0
"ids53963",0,1,0,1
"ids53964",0,0,2,1
"ids53965",1,2,0,2
"ids53966",26,1,0,0
"ids53967",1,0,0,1
"ids53968",1,0,3,2
"ids53969",3,4,0,2
"ids53970",5,5,2,0
"ids53971",0,0,0,1
"ids53972",0,0,0,1
"ids53973",0,1,0,0
"ids53974",1,2,1,0
"ids53975",0,1,0,1
"ids53976",0,2,1,0
"ids53977",1,2,0,1
"ids53978",3,1,1,0
"ids53979",0,2,0,1
"ids53980",1,0,4,0
"ids53981",1,1,0,0
"ids53982",2,2,0,5
"ids53983",4,7,1,9
"ids53984",0,0,0,1
"ids53985",0,4,0,1
"ids53986",5,2,2,1
"ids53987",0,0,0,1
"ids53988",9,0,2,0
"ids53989",1,2,1,1
"ids53990",1,0,0,1
"ids53991",4,2,1,1
"ids53992",1,2,1,1
"ids53993",0,0,0,1
"ids53994",3,1,6,2
"ids53995",0,0,1,0
"ids53996",4,1,2,1
"ids53997",3,3,0,6
"ids53998",1,0,0,0
"ids53999",0,1,0,1
"ids54000",2,0,0,1
"ids54001",6,0,0,1
"ids54002",0,0,1,1
"ids54003",1,6,0,0
"ids54004",0,4,0,0
"ids54005",1,56,1,34
"ids54006",3,2,0,1
"ids54007",0,0,1,1
"ids54008",0,1,1,0
"ids54009",1,0,0,0
"ids54010",1,0,0,1
"ids54011",0,2,1,1
"ids54012",2,3,0,0
"ids54013",0,1,3,1
"ids54014",0,1,0,0
"ids54015",3,0,1,2
"ids54016",0,1,0,0
"ids54017",2,4,1,1
"ids54018",2,1,0,1
"ids54019",0,1,1,0
"ids54020",1,1,0,0
"ids54021",0,0,2,1
"ids54022",0,0,0,0
"ids54023",0,1,0,0
"ids54024",0,0,0,0
"ids54025",2,9,0,3
"ids54026",1,1,2,0
"ids54027",1,1,0,2
"ids54028",17,0,2,4
"ids54029",0,0,0,2
"ids54030",0,0,0,0
"ids54031",2,0,0,0
"ids54032",0,1,3,1
"ids54033",1,0,2,3
"ids54034",0,1,0,2
"ids54035",0,0,2,0
"ids54036",1,0,1,0
"ids54037",2,0,1,5
"ids54038",0,0,0,0
"ids54039",0,0,0,0
"ids54040",4,2,2,1
"ids54041",0,2,1,1
"ids54042",6,0,1,0
"ids54043",0,0,0,4
"ids54044",0,0,1,0
"ids54045",1,3,0,0
"ids54046",1,1,0,0
"ids54047",0,0,0,2
"ids54048",1,2,0,0
"ids54049",0,3,0,1
"ids54050",3,7,1,0
"ids54051",0,1,0,0
"ids54052",0,1,0,0
"ids54053",0,8,0,4
"ids54054",5,1,2,3
"ids54055",0,2,2,0
"ids54056",0,1,0,1
"ids54057",1,0,1,0
"ids54058",0,0,0,0
"ids54059",2,18,0,1
"ids54060",3,3,1,22
"ids54061",3,2,1,0
"ids54062",0,4,0,0
"ids54063",2,1,0,0
"ids54064",1,2,0,0
"ids54065",1,1,0,0
"ids54066",0,11,0,2
"ids54067",14,0,0,0
"ids54068",2,0,1,1
"ids54069",2,0,3,0
"ids54070",1,3,1,0
"ids54071",1,3,2,2
"ids54072",0,0,5,0
"ids54073",1,4,0,1
"ids54074",2,1,0,6
"ids54075",0,1,0,0
"ids54076",1,0,1,0
"ids54077",0,0,3,1
"ids54078",2,0,0,0
"ids54079",0,2,0,0
"ids54080",1,1,0,0
"ids54081",2,0,2,0
"ids54082",1,2,0,1
"ids54083",1,0,2,3
"ids54084",0,0,2,2
"ids54085",0,1,1,0
"ids54086",1,1,0,0
"ids54087",0,0,4,0
"ids54088",0,0,0,0
"ids54089",0,3,1,2
"ids54090",0,0,1,0
"ids54091",0,1,1,1
"ids54092",4,0,3,0
"ids54093",1,1,0,4
"ids54094",1,1,0,0
"ids54095",1,1,0,0
"ids54096",1,0,0,1
"ids54097",0,1,2,0
"ids54098",1,2,3,2
"ids54099",2,0,1,0
"ids54100",1,2,0,1
"ids54101",1,1,1,3
"ids54102",0,5,1,0
"ids54103",0,0,1,0
"ids54104",1,0,0,1
"ids54105",1,0,4,0
"ids54106",1,1,1,0
"ids54107",0,1,0,0
"ids54108",1,0,0,1
"ids54109",1,0,2,1
"ids54110",0,0,0,0
"ids54111",0,0,0,0
"ids54112",0,0,1,1
"ids54113",0,0,0,1
"ids54114",2,1,1,2
"ids54115",0,3,0,6
"ids54116",1,1,0,0
"ids54117",0,1,0,0
"ids54118",0,1,0,0
"ids54119",3,1,1,1
"ids54120",0,2,0,0
"ids54121",0,1,0,2
"ids54122",0,0,2,0
"ids54123",3,1,2,0
"ids54124",1,0,0,0
"ids54125",0,30,1,24
"ids54126",0,0,0,0
"ids54127",0,0,0,0
"ids54128",0,1,0,1
"ids54129",1,3,1,1
"ids54130",0,0,6,0
"ids54131",0,11,0,0
"ids54132",4,0,2,0
"ids54133",0,0,1,1
"ids54134",0,3,2,0
"ids54135",1,0,0,0
"ids54136",0,0,0,0
"ids54137",0,2,1,0
"ids54138",6,4,0,0
"ids54139",1,2,0,2
"ids54140",1,4,1,0
"ids54141",1,0,0,0
"ids54142",0,1,1,2
"ids54143",0,4,1,0
"ids54144",0,1,3,5
"ids54145",3,0,2,2
"ids54146",0,2,0,0
"ids54147",1,2,1,0
"ids54148",0,0,0,1
"ids54149",0,3,0,1
"ids54150",1,0,0,0
"ids54151",0,3,1,1
"ids54152",3,2,0,0
"ids54153",19,18,12,1
"ids54154",0,2,0,0
"ids54155",1,2,0,0
"ids54156",2,1,0,0
"ids54157",1,1,1,1
"ids54158",0,0,2,1
"ids54159",0,0,0,1
"ids54160",1,0,0,0
"ids54161",4,1,2,1
"ids54162",1,0,0,1
"ids54163",1,1,1,0
"ids54164",1,8,0,0
"ids54165",1,0,1,3
"ids54166",2,3,0,0
"ids54167",0,1,1,3
"ids54168",1,1,1,1
"ids54169",2,3,2,1
"ids54170",0,0,0,1
"ids54171",0,1,1,1
"ids54172",0,1,3,1
"ids54173",2,2,0,3
"ids54174",3,2,2,0
"ids54175",3,2,2,0
"ids54176",0,0,1,0
"ids54177",0,0,1,0
"ids54178",0,0,1,0
"ids54179",2,3,0,1
"ids54180",2,0,0,1
"ids54181",2,2,0,0
"ids54182",0,0,0,1
"ids54183",6,1,2,0
"ids54184",0,1,2,0
"ids54185",0,6,1,2
"ids54186",0,15,0,0
"ids54187",0,1,2,2
"ids54188",0,0,1,0
"ids54189",1,0,1,1
"ids54190",0,0,0,0
"ids54191",0,0,0,0
"ids54192",0,0,1,0
"ids54193",0,0,2,1
"ids54194",1,0,1,1
"ids54195",2,1,2,0
"ids54196",1,1,4,3
"ids54197",0,0,2,1
"ids54198",0,0,0,1
"ids54199",0,0,1,2
"ids54200",1,1,1,1
"ids54201",0,2,1,2
"ids54202",0,1,2,0
"ids54203",0,1,2,0
"ids54204",6,0,2,5
"ids54205",0,1,0,1
"ids54206",0,1,5,1
"ids54207",8,0,4,1
"ids54208",1,2,0,0
"ids54209",1,2,1,0
"ids54210",1,1,1,1
"ids54211",0,0,1,1
"ids54212",1,0,2,1
"ids54213",0,0,0,0
"ids54214",1,0,0,1
"ids54215",2,6,0,0
"ids54216",0,1,0,0
"ids54217",0,3,0,1
"ids54218",1,1,1,0
"ids54219",1,2,2,0
"ids54220",3,2,0,0
"ids54221",0,1,0,0
"ids54222",1,1,1,1
"ids54223",0,0,2,1
"ids54224",1,2,0,7
"ids54225",2,0,0,0
"ids54226",1,3,0,1
"ids54227",3,0,0,1
"ids54228",0,0,0,0
"ids54229",0,9,0,4
"ids54230",0,1,2,0
"ids54231",1,0,0,1
"ids54232",0,0,0,0
"ids54233",1,2,1,2
"ids54234",0,4,0,1
"ids54235",0,2,0,0
"ids54236",0,1,0,0
"ids54237",1,0,1,2
"ids54238",0,2,0,1
"ids54239",3,0,1,1
"ids54240",0,0,0,1
"ids54241",0,8,0,0
"ids54242",1,0,1,0
"ids54243",0,0,1,2
"ids54244",0,3,0,2
"ids54245",1,0,2,1
"ids54246",0,1,2,6
"ids54247",2,2,2,0
"ids54248",0,4,0,3
"ids54249",3,2,0,1
"ids54250",2,2,0,0
"ids54251",0,0,0,5
"ids54252",1,1,1,1
"ids54253",1,1,0,2
"ids54254",2,1,0,2
"ids54255",2,1,0,0
"ids54256",0,1,0,0
"ids54257",0,0,0,1
"ids54258",0,0,0,0
"ids54259",0,4,0,0
"ids54260",5,2,0,1
"ids54261",0,2,1,0
"ids54262",1,2,1,0
"ids54263",2,1,0,1
"ids54264",1,2,2,1
"ids54265",0,2,2,0
"ids54266",0,2,0,0
"ids54267",4,4,1,1
"ids54268",3,7,10,2
"ids54269",0,1,0,1
"ids54270",1,2,1,0
"ids54271",1,1,0,1
"ids54272",0,0,1,2
"ids54273",2,0,0,1
"ids54274",4,2,1,0
"ids54275",6,1,0,1
"ids54276",5,4,0,0
"ids54277",1,1,0,0
"ids54278",0,0,0,0
"ids54279",1,0,1,1
"ids54280",0,0,0,5
"ids54281",1,1,0,2
"ids54282",0,0,1,0
"ids54283",4,3,0,0
"ids54284",1,4,0,1
"ids54285",0,1,0,1
"ids54286",0,0,0,1
"ids54287",1,1,2,0
"ids54288",2,0,1,0
"ids54289",0,1,0,1
"ids54290",0,0,0,0
"ids54291",2,1,0,2
"ids54292",0,0,0,0
"ids54293",3,0,1,0
"ids54294",0,0,0,4
"ids54295",4,2,0,3
"ids54296",1,3,0,3
"ids54297",0,0,2,1
"ids54298",0,4,0,0
"ids54299",1,0,0,0
"ids54300",0,0,0,0
"ids54301",1,0,0,0
"ids54302",0,2,0,0
"ids54303",2,0,0,0
"ids54304",1,2,1,0
"ids54305",2,2,2,0
"ids54306",0,0,1,3
"ids54307",0,0,1,0
"ids54308",1,0,0,2
"ids54309",2,0,1,0
"ids54310",0,1,0,0
"ids54311",0,1,0,0
"ids54312",2,1,0,0
"ids54313",2,2,0,1
"ids54314",1,1,0,0
"ids54315",0,1,1,0
"ids54316",0,2,1,1
"ids54317",1,1,1,1
"ids54318",2,2,0,0
"ids54319",1,0,0,0
"ids54320",1,1,2,1
"ids54321",3,1,3,11
"ids54322",0,7,0,0
"ids54323",0,1,1,0
"ids54324",1,2,2,0
"ids54325",0,0,0,0
"ids54326",2,3,0,1
"ids54327",0,2,0,0
"ids54328",0,0,0,4
"ids54329",3,0,0,0
"ids54330",0,0,0,1
"ids54331",1,1,0,0
"ids54332",3,0,1,1
"ids54333",1,1,0,1
"ids54334",0,1,1,2
"ids54335",0,6,8,1
"ids54336",0,1,2,1
"ids54337",2,2,0,0
"ids54338",4,0,0,0
"ids54339",0,2,1,2
"ids54340",0,0,2,5
"ids54341",0,0,1,1
"ids54342",1,1,2,1
"ids54343",0,1,1,0
"ids54344",0,1,1,0
"ids54345",0,0,2,1
"ids54346",0,0,1,0
"ids54347",2,1,3,1
"ids54348",0,5,1,1
"ids54349",0,3,1,1
"ids54350",1,0,0,0
"ids54351",0,1,0,4
"ids54352",0,2,0,0
"ids54353",0,1,0,0
"ids54354",1,1,2,0
"ids54355",1,2,0,1
"ids54356",0,1,1,0
"ids54357",2,0,0,0
"ids54358",2,1,0,0
"ids54359",0,1,0,2
"ids54360",1,1,1,2
"ids54361",1,3,1,1
"ids54362",2,1,1,0
"ids54363",1,0,0,0
"ids54364",2,0,1,4
"ids54365",1,0,1,1
"ids54366",1,0,2,4
"ids54367",0,0,1,0
"ids54368",0,0,0,0
"ids54369",1,1,1,0
"ids54370",2,0,0,0
"ids54371",0,0,2,0
"ids54372",2,3,0,1
"ids54373",1,0,3,0
"ids54374",1,1,0,1
"ids54375",0,2,1,2
"ids54376",2,0,0,0
"ids54377",1,1,4,1
"ids54378",1,1,1,1
"ids54379",2,0,0,0
"ids54380",0,0,0,0
"ids54381",1,0,2,1
"ids54382",0,0,0,1
"ids54383",0,0,0,0
"ids54384",0,0,1,1
"ids54385",1,1,2,6
"ids54386",1,0,0,2
"ids54387",4,0,0,3
"ids54388",0,9,0,2
"ids54389",2,2,1,2
"ids54390",3,0,7,8
"ids54391",0,0,1,0
"ids54392",1,2,0,1
"ids54393",3,6,3,4
"ids54394",2,0,1,1
"ids54395",1,2,0,1
"ids54396",2,5,12,0
"ids54397",1,0,2,0
"ids54398",0,0,0,0
"ids54399",2,1,0,0
"ids54400",0,3,1,0
"ids54401",2,0,2,1
"ids54402",2,0,0,0
"ids54403",0,1,1,1
"ids54404",2,0,4,2
"ids54405",1,2,1,1
"ids54406",0,2,4,1
"ids54407",1,1,1,0
"ids54408",0,0,0,1
"ids54409",0,0,1,0
"ids54410",0,0,0,0
"ids54411",0,0,1,0
"ids54412",0,2,1,1
"ids54413",2,0,4,0
"ids54414",0,1,0,1
"ids54415",1,0,1,0
"ids54416",0,7,2,0
"ids54417",0,0,4,2
"ids54418",0,0,3,2
"ids54419",1,0,0,0
"ids54420",4,4,0,0
"ids54421",0,1,0,1
"ids54422",1,0,1,0
"ids54423",2,4,0,3
"ids54424",2,1,0,0
"ids54425",0,0,1,0
"ids54426",0,1,1,3
"ids54427",0,5,0,1
"ids54428",1,3,0,1
"ids54429",2,0,0,0
"ids54430",2,1,2,1
"ids54431",0,0,0,1
"ids54432",3,0,3,0
"ids54433",2,0,2,3
"ids54434",0,0,0,0
"ids54435",0,3,0,0
"ids54436",1,2,0,0
"ids54437",0,2,1,0
"ids54438",0,1,1,1
"ids54439",0,0,1,1
"ids54440",1,0,0,1
"ids54441",1,0,0,0
"ids54442",6,2,5,2
"ids54443",1,2,1,1
"ids54444",0,2,28,0
"ids54445",1,0,0,1
"ids54446",0,0,0,1
"ids54447",0,0,0,0
"ids54448",0,1,2,0
"ids54449",4,6,1,2
"ids54450",2,0,0,1
"ids54451",3,0,1,0
"ids54452",2,2,0,1
"ids54453",0,0,0,0
"ids54454",1,0,0,0
"ids54455",0,3,0,5
"ids54456",1,2,1,1
"ids54457",1,0,0,0
"ids54458",0,0,0,1
"ids54459",2,3,0,2
"ids54460",3,2,2,2
"ids54461",6,1,2,1
"ids54462",1,2,0,1
"ids54463",1,1,0,0
"ids54464",0,3,0,0
"ids54465",16,7,8,24
"ids54466",0,3,2,0
"ids54467",2,1,0,1
"ids54468",2,0,0,2
"ids54469",0,0,1,2
"ids54470",0,0,0,1
"ids54471",0,2,0,1
"ids54472",0,1,1,0
"ids54473",0,1,0,0
"ids54474",2,0,0,0
"ids54475",1,0,4,0
"ids54476",1,1,0,8
"ids54477",2,1,1,1
"ids54478",1,1,1,2
"ids54479",3,0,0,2
"ids54480",0,0,0,1
"ids54481",0,2,0,1
"ids54482",2,0,1,1
"ids54483",0,1,0,1
"ids54484",1,0,0,0
"ids54485",1,2,1,0
"ids54486",0,2,0,2
"ids54487",0,1,0,0
"ids54488",1,3,0,0
"ids54489",0,0,0,1
"ids54490",1,0,0,1
"ids54491",0,3,1,1
"ids54492",0,0,3,1
"ids54493",1,1,0,0
"ids54494",0,2,0,3
"ids54495",2,1,0,5
"ids54496",2,0,1,0
"ids54497",2,0,2,0
"ids54498",0,1,2,1
"ids54499",0,2,0,2
"ids54500",1,0,2,1
"ids54501",1,2,1,0
"ids54502",0,1,0,0
"ids54503",0,0,1,0
"ids54504",1,0,0,3
"ids54505",2,2,0,1
"ids54506",2,0,1,1
"ids54507",1,1,1,0
"ids54508",2,2,1,5
"ids54509",1,1,0,0
"ids54510",0,1,0,1
"ids54511",0,1,0,0
"ids54512",0,1,0,1
"ids54513",2,2,1,0
"ids54514",2,3,1,1
"ids54515",0,4,0,0
"ids54516",1,1,0,1
"ids54517",1,1,0,0
"ids54518",2,0,3,1
"ids54519",0,1,1,0
"ids54520",1,1,0,2
"ids54521",1,0,0,0
"ids54522",7,2,0,3
"ids54523",0,0,1,0
"ids54524",0,2,0,0
"ids54525",1,0,0,0
"ids54526",1,0,0,0
"ids54527",2,3,0,0
"ids54528",2,1,1,2
"ids54529",0,4,0,0
"ids54530",3,0,5,1
"ids54531",0,0,0,0
"ids54532",0,6,0,3
"ids54533",0,2,0,0
"ids54534",2,4,0,12
"ids54535",0,3,0,2
"ids54536",0,0,0,2
"ids54537",0,1,0,1
"ids54538",1,3,5,2
"ids54539",0,0,0,0
"ids54540",0,0,1,0
"ids54541",0,2,0,0
"ids54542",0,0,2,1
"ids54543",1,1,2,0
"ids54544",0,0,0,0
"ids54545",2,1,0,1
"ids54546",0,1,2,0
"ids54547",0,0,1,2
"ids54548",3,3,0,0
"ids54549",0,1,1,2
"ids54550",1,2,0,0
"ids54551",6,1,0,5
"ids54552",0,2,0,0
"ids54553",0,0,4,2
"ids54554",2,1,2,0
"ids54555",2,2,3,1
"ids54556",0,0,2,1
"ids54557",0,1,0,0
"ids54558",1,0,0,0
"ids54559",0,1,0,2
"ids54560",1,4,1,0
"ids54561",0,3,3,1
"ids54562",1,1,0,0
"ids54563",1,1,0,0
"ids54564",0,1,0,0
"ids54565",2,2,0,2
"ids54566",2,1,0,1
"ids54567",0,2,4,0
"ids54568",0,5,0,0
"ids54569",1,1,1,0
"ids54570",2,1,0,0
"ids54571",0,0,1,1
"ids54572",0,0,4,2
"ids54573",3,0,0,5
"ids54574",0,1,1,0
"ids54575",3,6,1,2
"ids54576",0,0,0,1
"ids54577",0,0,0,3
"ids54578",0,0,1,1
"ids54579",2,3,1,1
"ids54580",0,6,2,0
"ids54581",1,0,0,1
"ids54582",1,0,0,0
"ids54583",0,1,1,0
"ids54584",2,1,0,0
"ids54585",0,2,0,0
"ids54586",1,1,0,1
"ids54587",0,0,1,2
"ids54588",0,0,0,0
"ids54589",0,2,0,0
"ids54590",1,0,0,0
"ids54591",0,1,0,2
"ids54592",1,0,1,1
"ids54593",1,0,2,0
"ids54594",0,10,5,1
"ids54595",0,1,0,0
"ids54596",0,1,0,0
"ids54597",1,1,0,2
"ids54598",1,2,0,2
"ids54599",2,1,1,0
"ids54600",3,2,5,1
"ids54601",0,2,1,0
"ids54602",1,1,0,2
"ids54603",0,1,0,1
"ids54604",0,25,1,0
"ids54605",1,0,0,0
"ids54606",0,2,0,4
"ids54607",1,1,1,1
"ids54608",0,2,0,1
"ids54609",0,0,9,1
"ids54610",1,1,1,0
"ids54611",0,0,0,0
"ids54612",0,1,0,1
"ids54613",1,1,2,1
"ids54614",3,4,1,0
"ids54615",1,1,2,0
"ids54616",0,0,0,1
"ids54617",0,0,0,5
"ids54618",1,0,0,2
"ids54619",0,1,0,0
"ids54620",1,6,0,1
"ids54621",0,0,3,0
"ids54622",2,0,0,0
"ids54623",0,2,0,0
"ids54624",1,3,4,2
"ids54625",0,1,0,0
"ids54626",0,0,2,1
"ids54627",0,0,0,1
"ids54628",0,1,0,0
"ids54629",0,4,1,1
"ids54630",2,0,0,0
"ids54631",0,0,0,0
"ids54632",1,0,0,1
"ids54633",0,0,0,0
"ids54634",0,1,0,0
"ids54635",1,1,2,2
"ids54636",1,0,2,0
"ids54637",2,1,0,0
"ids54638",1,0,0,13
"ids54639",1,1,0,0
"ids54640",0,1,0,0
"ids54641",1,2,1,0
"ids54642",0,0,4,1
"ids54643",1,6,1,0
"ids54644",0,2,2,1
"ids54645",1,1,0,1
"ids54646",4,1,2,3
"ids54647",0,0,0,0
"ids54648",1,0,1,2
"ids54649",1,2,1,2
"ids54650",1,1,2,1
"ids54651",0,1,1,1
"ids54652",1,0,0,2
"ids54653",3,7,5,7
"ids54654",8,1,0,1
"ids54655",1,0,0,0
"ids54656",1,3,0,0
"ids54657",2,0,0,3
"ids54658",0,2,1,0
"ids54659",1,5,0,0
"ids54660",0,2,3,3
"ids54661",0,0,2,0
"ids54662",0,2,0,1
"ids54663",1,0,1,0
"ids54664",0,1,0,2
"ids54665",4,1,1,0
"ids54666",1,2,0,0
"ids54667",2,6,2,1
"ids54668",0,1,1,0
"ids54669",1,1,0,0
"ids54670",0,1,0,3
"ids54671",0,1,0,0
"ids54672",0,4,0,0
"ids54673",2,4,2,0
"ids54674",0,0,2,1
"ids54675",3,2,0,0
"ids54676",4,0,1,2
"ids54677",0,0,0,0
"ids54678",0,2,0,0
"ids54679",6,10,3,1
"ids54680",2,2,1,0
"ids54681",0,3,1,0
"ids54682",1,1,0,1
"ids54683",1,2,5,1
"ids54684",0,2,0,0
"ids54685",1,0,22,3
"ids54686",1,2,0,2
"ids54687",1,0,1,0
"ids54688",0,0,2,2
"ids54689",2,0,0,1
"ids54690",0,0,0,0
"ids54691",0,2,0,1
"ids54692",1,0,1,3
"ids54693",1,2,1,2
"ids54694",0,1,2,1
"ids54695",2,0,1,1
"ids54696",0,1,0,1
"ids54697",0,0,0,1
"ids54698",1,0,1,0
"ids54699",7,1,1,2
"ids54700",0,0,0,1
"ids54701",1,2,0,0
"ids54702",0,0,3,3
"ids54703",0,2,0,1
"ids54704",0,1,1,0
"ids54705",0,0,2,0
"ids54706",1,2,0,2
"ids54707",1,0,2,0
"ids54708",0,1,1,2
"ids54709",1,1,0,1
"ids54710",0,0,0,0
"ids54711",1,3,0,0
"ids54712",1,1,0,0
"ids54713",0,0,0,1
"ids54714",3,0,3,0
"ids54715",1,0,0,1
"ids54716",2,1,0,1
"ids54717",1,2,0,2
"ids54718",0,1,0,1
"ids54719",2,0,3,1
"ids54720",1,1,1,2
"ids54721",7,3,3,12
"ids54722",0,0,1,4
"ids54723",2,1,0,0
"ids54724",1,0,0,1
"ids54725",1,0,2,2
"ids54726",1,3,2,0
"ids54727",0,3,4,3
"ids54728",4,2,0,0
"ids54729",0,5,0,1
"ids54730",1,1,0,2
"ids54731",0,2,0,19
"ids54732",0,0,1,1
"ids54733",0,0,1,0
"ids54734",2,0,0,0
"ids54735",0,0,4,3
"ids54736",2,3,2,1
"ids54737",0,1,0,0
"ids54738",0,2,0,0
"ids54739",1,1,0,2
"ids54740",0,2,1,0
"ids54741",0,0,0,1
"ids54742",0,4,0,1
"ids54743",3,0,1,0
"ids54744",1,2,0,0
"ids54745",2,1,5,1
"ids54746",2,3,0,0
"ids54747",0,2,0,0
"ids54748",0,1,1,1
"ids54749",0,2,0,1
"ids54750",0,0,1,1
"ids54751",0,1,1,0
"ids54752",5,3,1,0
"ids54753",0,0,0,0
"ids54754",1,0,0,0
"ids54755",1,0,0,0
"ids54756",0,0,3,0
"ids54757",1,2,0,0
"ids54758",0,0,0,0
"ids54759",0,0,0,2
"ids54760",1,0,0,1
"ids54761",1,0,1,0
"ids54762",1,4,1,0
"ids54763",1,0,1,0
"ids54764",0,1,0,2
"ids54765",0,1,2,0
"ids54766",2,1,1,0
"ids54767",0,0,1,1
"ids54768",0,0,4,1
"ids54769",0,0,1,3
"ids54770",0,0,1,1
"ids54771",4,0,1,1
"ids54772",0,1,1,1
"ids54773",1,2,2,0
"ids54774",1,4,0,0
"ids54775",0,1,0,1
"ids54776",0,1,1,1
"ids54777",1,0,0,0
"ids54778",1,0,0,0
"ids54779",0,0,0,1
"ids54780",0,4,0,0
"ids54781",0,1,0,0
"ids54782",1,3,1,1
"ids54783",1,1,0,2
"ids54784",0,0,3,0
"ids54785",0,2,0,0
"ids54786",4,0,4,2
"ids54787",1,0,0,2
"ids54788",1,1,0,2
"ids54789",1,2,1,1
"ids54790",1,2,3,2
"ids54791",0,0,1,1
"ids54792",0,0,1,1
"ids54793",1,2,0,2
"ids54794",0,0,0,1
"ids54795",0,0,1,0
"ids54796",1,1,0,0
"ids54797",0,5,0,0
"ids54798",0,1,1,0
"ids54799",0,0,2,0
"ids54800",0,2,0,0
"ids54801",1,0,0,0
"ids54802",0,0,26,0
"ids54803",0,1,2,2
"ids54804",2,2,1,3
"ids54805",0,0,2,0
"ids54806",19,0,0,1
"ids54807",1,1,0,0
"ids54808",0,2,1,0
"ids54809",1,2,0,0
"ids54810",0,0,1,1
"ids54811",0,7,2,2
"ids54812",1,0,0,3
"ids54813",10,0,0,0
"ids54814",0,5,1,0
"ids54815",6,1,2,1
"ids54816",1,5,2,0
"ids54817",1,1,2,1
"ids54818",0,1,0,2
"ids54819",0,2,0,1
"ids54820",0,3,1,0
"ids54821",0,0,1,0
"ids54822",1,0,0,1
"ids54823",0,1,0,1
"ids54824",2,0,0,1
"ids54825",0,1,1,2
"ids54826",2,2,0,7
"ids54827",1,1,3,2
"ids54828",0,1,1,2
"ids54829",0,1,0,2
"ids54830",0,0,1,4
"ids54831",1,0,0,2
"ids54832",1,1,0,2
"ids54833",0,1,0,0
"ids54834",0,1,2,0
"ids54835",0,0,0,0
"ids54836",1,0,5,2
"ids54837",0,2,0,1
"ids54838",0,1,0,1
"ids54839",0,0,0,0
"ids54840",1,0,0,0
"ids54841",1,1,0,0
"ids54842",1,0,0,1
"ids54843",0,1,0,2
"ids54844",0,1,0,2
"ids54845",1,0,0,0
"ids54846",1,0,0,0
"ids54847",1,0,0,0
"ids54848",1,1,0,1
"ids54849",4,0,0,3
"ids54850",1,12,0,2
"ids54851",0,0,0,1
"ids54852",2,0,1,1
"ids54853",1,2,0,1
"ids54854",2,1,1,1
"ids54855",0,0,0,0
"ids54856",0,2,1,1
"ids54857",1,2,2,7
"ids54858",0,2,0,1
"ids54859",1,1,1,1
"ids54860",0,8,0,0
"ids54861",1,0,0,1
"ids54862",1,1,0,0
"ids54863",0,2,0,0
"ids54864",1,1,4,2
"ids54865",0,1,0,0
"ids54866",2,1,1,0
"ids54867",0,3,0,0
"ids54868",0,2,0,1
"ids54869",0,4,0,1
"ids54870",0,1,4,0
"ids54871",0,0,0,0
"ids54872",0,1,2,1
"ids54873",0,0,0,0
"ids54874",0,1,0,1
"ids54875",1,2,1,0
"ids54876",1,1,2,1
"ids54877",0,0,2,0
"ids54878",0,0,0,0
"ids54879",3,2,1,0
"ids54880",3,5,1,0
"ids54881",0,0,1,0
"ids54882",6,13,8,4
"ids54883",1,4,2,2
"ids54884",0,0,0,0
"ids54885",5,1,2,0
"ids54886",3,1,1,1
"ids54887",0,5,0,0
"ids54888",0,2,0,1
"ids54889",2,1,0,2
"ids54890",0,1,2,1
"ids54891",1,1,0,0
"ids54892",1,1,0,2
"ids54893",3,1,1,1
"ids54894",0,3,0,2
"ids54895",0,1,0,0
"ids54896",2,1,0,0
"ids54897",1,8,5,3
"ids54898",0,0,0,0
"ids54899",1,0,0,2
"ids54900",0,0,1,3
"ids54901",0,1,2,0
"ids54902",0,0,1,3
"ids54903",0,3,0,0
"ids54904",0,1,1,0
"ids54905",0,1,1,1
"ids54906",7,0,2,1
"ids54907",0,0,2,0
"ids54908",0,4,3,1
"ids54909",0,0,0,1
"ids54910",0,0,1,1
"ids54911",0,3,0,0
"ids54912",1,0,3,0
"ids54913",0,0,0,1
"ids54914",1,0,1,0
"ids54915",0,0,2,1
"ids54916",1,0,1,0
"ids54917",1,2,0,2
